text,label
"Notice Please submit the project report before Friday, tomorrow — for the team discussion #306",normal
"Team update Your account qualifies for a limited time reward, before midnight — claim it now #106",spam
"Quick update Can we discuss the project requirements after class, before submission — for the class activity #314",normal
"Dear student Congratulations you have won a free cash prize today, while the offer lasts — secure your bonus #320",spam
"Action required Urgent you have been chosen for a cash reward, for a limited period — complete the form #353",spam
"Please note Please bring your notebook to the laboratory session, before the meeting — for the final submission #211",normal
"Important notice Get free vouchers when you complete this offer, right now — collect your prize #232",spam
"Team update Win a brand new smartphone by entering now, while supplies last — confirm your eligibility #255",spam
"Important notice The exam timetable has been released by the department, tomorrow — for the upcoming exam #252",normal
"Action required The team meeting will begin at ten in the morning, during the workshop — for the upcoming exam #142",normal
"Hello The workshop registration closes at the end of the week, after class — for the upcoming exam #318",normal
"Action required The team meeting will begin at ten in the morning, during the workshop — for the class activity #193",normal
"Dear student You have won a surprise prize click to claim, during this promotion — follow the instructions #19",spam
"Please note You have won a surprise prize click to claim, this week — follow the instructions #196",spam
"Team update The department meeting is scheduled for tomorrow morning, today — for the team discussion #44",normal
"Quick update Please review the updated project document before submission, tomorrow — for the upcoming exam #276",normal
"Notice Urgent you have been chosen for a cash reward, during this promotion — verify your entry #330",spam
"Team update Congratulations you have won a free cash prize today, within 24 hours — activate the reward #15",spam
"Notice Claim your lottery winnings immediately, while supplies last — collect your prize #383",spam
"Action required Please bring your notebook to the laboratory session, before submission — for the meeting #249",normal
"Hello You have won a surprise prize click to claim, right now — complete the form #205",spam
"Hello Your presentation slides need to be submitted today, tomorrow — for the class activity #47",normal
"Hello Exclusive offer receive your bonus gift today, while supplies last — collect your prize #39",spam
"Please note The department meeting is scheduled for tomorrow morning, this week — for the laboratory #329",normal
"Dear student Exclusive offer receive your bonus gift today, today — redeem the offer #393",spam
"Action required Claim your exclusive reward before it expires, before the deadline — secure your bonus #489",spam
"Reminder The team meeting will begin at ten in the morning, this week — for the upcoming exam #310",normal
"Please note Please bring your notebook to the laboratory session, this afternoon — for the assignment #435",normal
"Reminder You have won a surprise prize click to claim, before midnight — finish the registration #440",spam
"Team update Your assignment feedback is available on the portal, after class — for the laboratory #149",normal
"Please note Get free vouchers when you complete this offer, today — collect your prize #445",spam
"Action required Your assignment feedback is available on the portal, today — for the class activity #130",normal
"Good morning Claim your exclusive reward before it expires, before midnight — complete the form #133",spam
"Please note Claim your lottery winnings immediately, today — activate the reward #91",spam
"Notice Your assignment feedback is available on the portal, before Friday — for the class activity #299",normal
"Hello Your presentation slides need to be submitted today, tomorrow — for the final submission #386",normal
"Important notice Your assignment feedback is available on the portal, during the workshop — for the final submission #305",normal
"Notice The team meeting will begin at ten in the morning, today — for the team discussion #2",normal
"Hello Win a brand new smartphone by entering now, while supplies last — complete the form #163",spam
"Important notice The department meeting is scheduled for tomorrow morning, this week — for the class activity #283",normal
"Quick update Your presentation slides need to be submitted today, before Friday — for the laboratory #91",normal
"Quick update Claim your exclusive reward before it expires, for a limited period — claim it now #173",spam
"Good morning Please submit the project report before Friday, before Friday — for the meeting #293",normal
"Dear student Can we discuss the project requirements after class, after class — for the laboratory #280",normal
"Notice Claim your lottery winnings immediately, before the deadline — verify your entry #215",spam
"Please note You have won a surprise prize click to claim, within 24 hours — claim it now #281",spam
"Action required You are selected for a special bonus offer, for a limited period — redeem the offer #463",spam
"Notice Exclusive offer receive your bonus gift today, today — secure your bonus #5",spam
"Quick update Win a brand new smartphone by entering now, before the deadline — complete the form #60",spam
"Important notice Please review the updated project document before submission, during the next session — for the class activity #472",normal
"Important notice Claim your exclusive reward before it expires, before the deadline — redeem the offer #321",spam
"Action required You are selected for a special bonus offer, before midnight — collect your prize #182",spam
"Hello Your assignment feedback is available on the portal, during the next session — for the class activity #147",normal
"Good morning Get free vouchers when you complete this offer, today — verify your entry #341",spam
"Hello Congratulations you have won a free cash prize today, this week — claim it now #500",spam
"Please note Exclusive offer receive your bonus gift today, right now — collect your prize #83",spam
"Team update Please submit the project report before Friday, before the meeting — for the assignment #298",normal
"Important notice Win a brand new smartphone by entering now, before midnight — confirm your eligibility #185",spam
"Quick update Can we discuss the project requirements after class, before the meeting — for the upcoming exam #233",normal
"Quick update Congratulations you have won a free cash prize today, within 24 hours — redeem the offer #324",spam
"Good morning Win a brand new smartphone by entering now, while the offer lasts — finish the registration #147",spam
"Good morning Get free vouchers when you complete this offer, while supplies last — claim it now #469",spam
"Notice Please review the updated project document before submission, today — for the presentation #84",normal
"Notice Win a brand new smartphone by entering now, right now — verify your entry #420",spam
"Important notice Urgent you have been chosen for a cash reward, right now — claim it now #351",spam
"Please note You have won a surprise prize click to claim, this week — follow the instructions #206",spam
"Action required Your account qualifies for a limited time reward, this week — verify your entry #141",spam
"Notice Urgent you have been chosen for a cash reward, while supplies last — claim it now #155",spam
"Important notice Win a brand new smartphone by entering now, this week — confirm your eligibility #56",spam
"Dear student Exclusive offer receive your bonus gift today, while the offer lasts — activate the reward #424",spam
"Please note Your assignment feedback is available on the portal, this afternoon — for the team discussion #448",normal
"Team update Your assignment feedback is available on the portal, today — for the final submission #43",normal
"Hello Exclusive offer receive your bonus gift today, before the deadline — finish the registration #391",spam
"Good morning The workshop registration closes at the end of the week, this afternoon — for the team discussion #432",normal
"Team update Your account qualifies for a limited time reward, while the offer lasts — finish the registration #123",spam
"Good morning Please review the updated project document before submission, before Friday — for the meeting #13",normal
"Dear student Your account qualifies for a limited time reward, before the deadline — activate the reward #200",spam
"Quick update Get free vouchers when you complete this offer, while supplies last — collect your prize #484",spam
"Important notice Exclusive offer receive your bonus gift today, right now — activate the reward #73",spam
"Hello Please review the updated project document before submission, this afternoon — for the laboratory #136",normal
"Notice Can we discuss the project requirements after class, during the workshop — for the meeting #95",normal
"Notice The workshop registration closes at the end of the week, after class — for the laboratory #419",normal
"Notice The team meeting will begin at ten in the morning, before Friday — for the team discussion #150",normal
"Team update Claim your lottery winnings immediately, before the deadline — confirm your eligibility #55",spam
"Team update Exclusive offer receive your bonus gift today, this week — follow the instructions #482",spam
"Notice You are selected for a special bonus offer, while supplies last — verify your entry #121",spam
"Quick update Urgent you have been chosen for a cash reward, this week — verify your entry #475",spam
"Important notice Claim your exclusive reward before it expires, before midnight — secure your bonus #302",spam
"Notice Your presentation slides need to be submitted today, today — for the class activity #100",normal
"Important notice Claim your exclusive reward before it expires, before the deadline — complete the form #267",spam
"Dear student You have won a surprise prize click to claim, this week — complete the form #381",spam
"Reminder Exclusive offer receive your bonus gift today, this week — confirm your eligibility #340",spam
"Action required Please review the updated project document before submission, before Friday — for the assignment #308",normal
"Action required Claim your lottery winnings immediately, while supplies last — claim it now #431",spam
"Notice You are selected for a special bonus offer, today — verify your entry #315",spam
"Team update Please submit the project report before Friday, during the next session — for the project #263",normal
"Action required Exclusive offer receive your bonus gift today, within 24 hours — complete the form #229",spam
"Please note You are selected for a special bonus offer, within 24 hours — collect your prize #364",spam
"Action required The workshop registration closes at the end of the week, today — for the upcoming exam #411",normal
"Please note Urgent you have been chosen for a cash reward, today — claim it now #92",spam
"Important notice Your assignment feedback is available on the portal, before the meeting — for the department review #171",normal
"Team update Claim your lottery winnings immediately, this week — collect your prize #344",spam
"Please note Please submit the project report before Friday, this week — for the department review #197",normal
"Team update Your account qualifies for a limited time reward, while the offer lasts — follow the instructions #188",spam
"Good morning The exam timetable has been released by the department, this week — for the team discussion #282",normal
"Please note Please bring your notebook to the laboratory session, before the meeting — for the class activity #73",normal
"Reminder The workshop registration closes at the end of the week, this week — for the final submission #328",normal
"Team update Can we discuss the project requirements after class, during the next session — for the assignment #243",normal
"Notice Congratulations you have won a free cash prize today, this week — follow the instructions #265",spam
"Action required Please submit the project report before Friday, tomorrow — for the laboratory #259",normal
"Team update Urgent you have been chosen for a cash reward, right now — claim it now #132",spam
"Team update You are selected for a special bonus offer, before the deadline — claim it now #483",spam
"Quick update Get free vouchers when you complete this offer, while the offer lasts — finish the registration #100",spam
"Hello Congratulations you have won a free cash prize today, within 24 hours — redeem the offer #301",spam
"Quick update Claim your lottery winnings immediately, before midnight — redeem the offer #186",spam
"Notice The exam timetable has been released by the department, before submission — for the assignment #72",normal
"Please note Your presentation slides need to be submitted today, today — for the assignment #174",normal
"Important notice The exam timetable has been released by the department, today — for the laboratory #361",normal
"Action required Get free vouchers when you complete this offer, right now — confirm your eligibility #175",spam
"Please note Can we discuss the project requirements after class, during the next session — for the upcoming exam #366",normal
"Important notice Get free vouchers when you complete this offer, for a limited period — secure your bonus #308",spam
"Action required Please review the updated project document before submission, during the next session — for the class activity #20",normal
"Good morning Claim your exclusive reward before it expires, today — confirm your eligibility #368",spam
"Important notice The department meeting is scheduled for tomorrow morning, during the next session — for the meeting #188",normal
"Important notice You have won a surprise prize click to claim, right now — collect your prize #488",spam
"Dear student The exam timetable has been released by the department, this week — for the meeting #304",normal
"Quick update Your assignment feedback is available on the portal, today — for the class activity #154",normal
"Quick update Can we discuss the project requirements after class, after class — for the team discussion #48",normal
"Important notice Your presentation slides need to be submitted today, after class — for the presentation #203",normal
"Hello You have won a surprise prize click to claim, right now — redeem the offer #228",spam
"Important notice The team meeting will begin at ten in the morning, this afternoon — for the meeting #231",normal
"Important notice Please review the updated project document before submission, during the workshop — for the meeting #244",normal
"Quick update Claim your exclusive reward before it expires, before midnight — confirm your eligibility #352",spam
"Please note Claim your lottery winnings immediately, while supplies last — secure your bonus #195",spam
"Important notice The exam timetable has been released by the department, today — for the upcoming exam #336",normal
"Please note Your presentation slides need to be submitted today, tomorrow — for the department review #86",normal
"Team update The exam timetable has been released by the department, during the workshop — for the class activity #226",normal
"Quick update The department meeting is scheduled for tomorrow morning, before the meeting — for the project #98",normal
"Quick update Your account qualifies for a limited time reward, while supplies last — follow the instructions #37",spam
"Dear student The team meeting will begin at ten in the morning, before the meeting — for the class activity #255",normal
"Good morning Urgent you have been chosen for a cash reward, for a limited period — finish the registration #398",spam
"Notice Claim your lottery winnings immediately, within 24 hours — redeem the offer #415",spam
"Reminder Claim your exclusive reward before it expires, right now — complete the form #429",spam
"Team update Your account qualifies for a limited time reward, this week — confirm your eligibility #266",spam
"Good morning You are selected for a special bonus offer, before the deadline — collect your prize #303",spam
"Team update Please bring your notebook to the laboratory session, before the meeting — for the assignment #10",normal
"Dear student Please bring your notebook to the laboratory session, before the meeting — for the project #452",normal
"Good morning You have won a surprise prize click to claim, while supplies last — confirm your eligibility #27",spam
"Action required The team meeting will begin at ten in the morning, before Friday — for the department review #239",normal
"Good morning Win a brand new smartphone by entering now, right now — follow the instructions #144",spam
"Quick update The department meeting is scheduled for tomorrow morning, before Friday — for the final submission #198",normal
"Important notice You are selected for a special bonus offer, right now — verify your entry #328",spam
"Dear student Please review the updated project document before submission, this week — for the assignment #177",normal
"Good morning Congratulations you have won a free cash prize today, for a limited period — follow the instructions #414",spam
"Notice The team meeting will begin at ten in the morning, today — for the laboratory #115",normal
"Team update Please submit the project report before Friday, this afternoon — for the department review #330",normal
"Please note Please submit the project report before Friday, before Friday — for the project #322",normal
"Good morning Please submit the project report before Friday, before the meeting — for the class activity #378",normal
"Team update Please submit the project report before Friday, during the next session — for the final submission #500",normal
"Important notice Get free vouchers when you complete this offer, before midnight — follow the instructions #59",spam
"Good morning Please review the updated project document before submission, before submission — for the project #422",normal
"Action required Win a brand new smartphone by entering now, during this promotion — complete the form #247",spam
"Reminder The exam timetable has been released by the department, before the meeting — for the team discussion #284",normal
"Good morning The workshop registration closes at the end of the week, during the workshop — for the project #30",normal
"Notice You are selected for a special bonus offer, during this promotion — claim it now #154",spam
"Team update Claim your exclusive reward before it expires, for a limited period — activate the reward #193",spam
"Important notice The team meeting will begin at ten in the morning, this week — for the laboratory #464",normal
"Please note Can we discuss the project requirements after class, this afternoon — for the project #168",normal
"Notice Your assignment feedback is available on the portal, tomorrow — for the assignment #414",normal
"Quick update Please review the updated project document before submission, tomorrow — for the upcoming exam #229",normal
"Notice Please bring your notebook to the laboratory session, this afternoon — for the class activity #172",normal
"Hello Your account qualifies for a limited time reward, today — collect your prize #268",spam
"Quick update The team meeting will begin at ten in the morning, before the meeting — for the final submission #458",normal
"Please note Please review the updated project document before submission, this afternoon — for the project #383",normal
"Action required Urgent you have been chosen for a cash reward, before midnight — confirm your eligibility #333",spam
"Dear student The team meeting will begin at ten in the morning, before Friday — for the assignment #156",normal
"Notice Win a brand new smartphone by entering now, for a limited period — follow the instructions #284",spam
"Reminder Exclusive offer receive your bonus gift today, this week — verify your entry #345",spam
"Dear student Congratulations you have won a free cash prize today, while the offer lasts — claim it now #66",spam
"Reminder Win a brand new smartphone by entering now, during this promotion — verify your entry #494",spam
"Hello Your account qualifies for a limited time reward, this week — finish the registration #111",spam
"Dear student Your presentation slides need to be submitted today, this afternoon — for the meeting #201",normal
"Please note Urgent you have been chosen for a cash reward, today — collect your prize #306",spam
"Quick update Get free vouchers when you complete this offer, during this promotion — verify your entry #290",spam
"Hello The exam timetable has been released by the department, during the workshop — for the final submission #124",normal
"Dear student The department meeting is scheduled for tomorrow morning, during the workshop — for the department review #109",normal
"Dear student The team meeting will begin at ten in the morning, this afternoon — for the assignment #163",normal
"Please note Your presentation slides need to be submitted today, before Friday — for the assignment #75",normal
"Dear student Get free vouchers when you complete this offer, before the deadline — activate the reward #384",spam
"Action required The team meeting will begin at ten in the morning, today — for the meeting #360",normal
"Good morning Your assignment feedback is available on the portal, this afternoon — for the final submission #364",normal
"Good morning Please review the updated project document before submission, during the workshop — for the upcoming exam #179",normal
"Team update The workshop registration closes at the end of the week, after class — for the class activity #24",normal
"Good morning You are selected for a special bonus offer, for a limited period — verify your entry #8",spam
"Team update Win a brand new smartphone by entering now, before the deadline — collect your prize #105",spam
"Dear student Your presentation slides need to be submitted today, during the workshop — for the department review #99",normal
"Please note Get free vouchers when you complete this offer, right now — follow the instructions #407",spam
"Team update Can we discuss the project requirements after class, this afternoon — for the team discussion #139",normal
"Hello Your assignment feedback is available on the portal, during the workshop — for the department review #345",normal
"Reminder Please review the updated project document before submission, tomorrow — for the department review #34",normal
"Good morning The workshop registration closes at the end of the week, this afternoon — for the project #194",normal
"Important notice Win a brand new smartphone by entering now, before the deadline — activate the reward #310",spam
"Important notice You are selected for a special bonus offer, before the deadline — complete the form #478",spam
"Action required Claim your lottery winnings immediately, this week — finish the registration #224",spam
"Reminder You have won a surprise prize click to claim, this week — redeem the offer #259",spam
"Action required Get free vouchers when you complete this offer, this week — finish the registration #471",spam
"Action required You have won a surprise prize click to claim, while the offer lasts — verify your entry #358",spam
"Please note Your presentation slides need to be submitted today, this afternoon — for the assignment #373",normal
"Hello You have won a surprise prize click to claim, for a limited period — secure your bonus #386",spam
"Reminder The exam timetable has been released by the department, tomorrow — for the meeting #417",normal
"Important notice Urgent you have been chosen for a cash reward, within 24 hours — follow the instructions #434",spam
"Please note Urgent you have been chosen for a cash reward, today — finish the registration #282",spam
"Action required Please review the updated project document before submission, before the meeting — for the project #159",normal
"Notice The workshop registration closes at the end of the week, before submission — for the laboratory #227",normal
"Important notice The team meeting will begin at ten in the morning, today — for the laboratory #491",normal
"Action required Please submit the project report before Friday, this afternoon — for the presentation #230",normal
"Important notice Win a brand new smartphone by entering now, during this promotion — follow the instructions #313",spam
"Important notice The department meeting is scheduled for tomorrow morning, this week — for the class activity #466",normal
"Quick update The department meeting is scheduled for tomorrow morning, during the workshop — for the final submission #325",normal
